3.892605404817907067e-01,9.774491605737175570e-01
3.917041509120828824e-01,9.774291389878371206e-01
3.941075382487042034e-01,9.774093820587188564e-01
3.964706830704940455e-01,9.773898894479832178e-01
3.987935714083047922e-01,9.773706607764470755e-01
4.010761947148726025e-01,9.773516956244793219e-01
4.033185498339414421e-01,9.773329935323636919e-01
4.055206389686515922e-01,9.773145540006686893e-01
4.076824696492047928e-01,9.772963764906238415e-01
4.098040546998210076e-01,9.772784604245016160e-01
4.118854122050022992e-01,9.772608051860074418e-01
4.139265654751201340e-01,9.772434101206746160e-01
4.159275430113444361e-01,9.772262745362657599e-01
4.178883784699335413e-01,9.772093977031797163e-01
4.198091106259069782e-01,9.771927788548651073e-01
4.216897833361278325e-01,9.771764171882395544e-01
4.235304455018221725e-01,9.771603118641143393e-01
4.253311510305632370e-01,9.771444620076239485e-01
4.270919587977504706e-01,9.771288667086613922e-01
4.288129326076119963e-01,9.771135250223184077e-01
4.304941411537602791e-01,9.770984359693307697e-01
4.321356579793311226e-01,9.770835985365290410e-01
4.337375614367387500e-01,9.770690116772926537e-01
4.352999346470804443e-01,9.770546743120093192e-01
4.368228654592226645e-01,9.770405853285392128e-01
4.383064464086011136e-01,9.770267435826824887e-01
4.397507746757657876e-01,9.770131478986517903e-01
4.411559520446999283e-01,9.769997970695480927e-01
4.425220848609422997e-01,9.769866898578395409e-01
4.438492839895389896e-01,9.769738249958460630e-01
4.451376647728516600e-01,9.769612011862262024e-01
4.463873469882495559e-01,9.769488171024678369e-01
4.475984548057107548e-01,9.769366713893824494e-01
4.487711167453580785e-01,9.769247626636017312e-01
4.499054656349499859e-01,9.769130895140779591e-01
4.510016385673428219e-01,9.769016505025853725e-01
4.520597768579363573e-01,9.768904441642272118e-01
4.530800260021107251e-01,9.768794690079439791e-01
4.540625356326624673e-01,9.768687235170238070e-01
4.550074594772463010e-01,9.768582061496158264e-01
4.559149553158297064e-01,9.768479153392439773e-01
4.567851849381688312e-01,9.768378494953245950e-01
4.576183141013149269e-01,9.768280070036844398e-01
4.584145124871600308e-01,9.768183862270815032e-01
4.591739536600317195e-01,9.768089855057259241e-01
4.598968150243420983e-01,9.767998031578029039e-01
4.605832777822984614e-01,9.767908374799959548e-01
4.612335268916807896e-01,9.767820867480105917e-01
4.618477510236894679e-01,9.767735492171005784e-01
4.624261425208677223e-01,9.767652231225928405e-01
4.629688973551007170e-01,9.767571066804144886e-01
4.634762150856918117e-01,9.767491980876187307e-01
4.639482988175158695e-01,9.767414955229108964e-01
4.643853551592456164e-01,9.767339971471761251e-01
4.647875941816477785e-01,9.767267011040056124e-01
4.651552293759402823e-01,9.767196055202219673e-01
4.654884776122025225e-01,9.767127085064049030e-01
4.657875590978252101e-01,9.767060081574177044e-01
4.660526973359854219e-01,9.766995025529313645e-01
4.662841190841322536e-01,9.766931897579482769e-01
4.664820543124653107e-01,9.766870678233259273e-01
4.666467361623922172e-01,9.766811347862982551e-01
4.667784009049518179e-01,9.766753886709975685e-01
4.668772878991908071e-01,9.766698274889752396e-01
4.669436395504850679e-01,9.766644492397191790e-01
4.669777012687980067e-01,9.766592519111729764e-01
4.669797214268682217e-01,9.766542334802514880e-01
4.669499513183197337e-01,9.766493919133560908e-01
4.668886451156884498e-01,9.766447251668882723e-01
4.667960598283603657e-01,9.766402311877604436e-01
4.666724552604170073e-01,9.766359079139061983e-01
4.665180939683832850e-01,9.766317532747884611e-01
4.663332412188711529e-01,9.766277651919055280e-01
4.661181649461139109e-01,9.766239415792937750e-01
4.658731357093858771e-01,9.766202803440299229e-01
4.655984266503035429e-01,9.766167793867313041e-01
4.652943134500061029e-01,9.766134366020532420e-01
4.649610742862126944e-01,9.766102498791834341e-01
4.645989897901529608e-01,9.766072171023355564e-01
4.642083430033683844e-01,9.766043361512389831e-01
4.637894193343833349e-01,9.766016049016272849e-01
4.633425065152498301e-01,9.765990212257239511e-01
4.628678945579707826e-01,9.765965829927243380e-01
4.623658757108115025e-01,9.765942880692747297e-01
4.618367444145085043e-01,9.765921343199495119e-01
4.612807972583816696e-01,9.765901196077242385e-01
4.606983329363552038e-01,9.765882417944458105e-01
4.600896522028888880e-01,9.765864987413011011e-01
4.594550578288215670e-01,9.765848883092806965e-01
4.587948545571273740e-01,9.765834083596385273e-01
4.581093490585865236e-01,9.765820567543489483e-01
4.573988498873715614e-01,9.765808313565599308e-01
4.566636674365501247e-01,9.765797300310420370e-01
4.559041138935032156e-01,9.765787506446342858e-01
4.551205031952537117e-01,9.765778910666856882e-01
4.543131509836999538e-01,9.765771491694931195e-01
4.534823745607439172e-01,9.765765228287345279e-01
4.526284928433048083e-01,9.765760099238983694e-01
4.517518263182032090e-01,9.765756083387084896e-01
4.508526969969004483e-01,9.765753159615445655e-01
4.499314283700749928e-01,9.765751306858578840e-01
4.489883453620153175e-01,9.765750504105829011e-01
4.480237742848107163e-01,9.765750730405450275e-01
4.470380427923207334e-01,9.765751964868630841e-01
4.460314798339079512e-01,9.765754186673467618e-01
4.450044156079224766e-01,9.765757375068906398e-01
4.439571815149299105e-01,9.765761509378624305e-01
4.428901101106790805e-01,9.765766569004866726e-01
4.418035350588094823e-01,9.765772533432230951e-01
4.406977910833005385e-01,9.765779382231409844e-01
4.395732139206708355e-01,9.765787095062865575e-01
4.384301402719369967e-01,9.765795651680463374e-01
4.372689077543434055e-01,9.765805031935046454e-01
4.360898548528763241e-01,9.765815215777948755e-01
4.348933208715752841e-01,9.765826183264449956e-01
4.336796458846561286e-01,9.765837914557173871e-01
4.324491706874574182e-01,9.765850389929420228e-01
4.312022367472222451e-01,9.765863589768442043e-01
4.299391861537253945e-01,9.765877494578660833e-01
4.286603615697540670e-01,9.765892084984816313e-01
4.273661061814488793e-01,9.765907341735049485e-01
4.260567636485100285e-01,9.765923245703922451e-01
4.247326780542730051e-01,9.765939777895381591e-01
4.233941938556569085e-01,9.765956919445648587e-01
4.220416558329876389e-01,9.765974651626048164e-01
4.206754090396971901e-01,9.765992955845768098e-01
4.192957987518993179e-01,9.766011813654547069e-01
4.179031704178385875e-01,9.766031206745293680e-01
4.164978696072122455e-01,9.766051116956651068e-01
4.150802419603626392e-01,9.766071526275493797e-01
4.136506331373407952e-01,9.766092416839347035e-01
4.122093887668425993e-01,9.766113770938744665e-01
4.107568543950194107e-01,9.766135571019521899e-01
4.092933754341673280e-01,9.766157799685036833e-01
4.078192971113006049e-01,9.766180439698333160e-01
4.063349644166188712e-01,9.766203473984236272e-01
4.048407220518780991e-01,9.766226885631364985e-01
4.033369143786761368e-01,9.766250657894092191e-01
4.018238853666623589e-01,9.766274774194424468e-01
4.003019785416834231e-01,9.766299218123816184e-01
3.987715369338754590e-01,9.766323973444932527e-01
3.972329030257171767e-01,9.766349024093330389e-01
3.956864187000649347e-01,9.766374354179061523e-01
3.941324251881948015e-01,9.766399947988231300e-01
3.925712630178801454e-01,9.766425789984474193e-01
3.910032719615369468e-01,9.766451864810365979e-01
3.894287909844700857e-01,9.766478157288773776e-01
3.878481581932549660e-01,9.766504652424135013e-01
3.862617107842877817e-01,9.766531335403675351e-01
3.846697849925385104e-01,9.766558191598546657e-01
3.830727160405389964e-01,9.766585206564909472e-01
3.814708380876386529e-01,9.766612366044944427e-01
3.798644841795580929e-01,9.766639655967809253e-01
3.782539861982678886e-01,9.766667062450528070e-01
3.766396748122169957e-01,9.766694571798811841e-01
3.750218794269326583e-01,9.766722170507813328e-01
3.734009281360118893e-01,9.766749845262819862e-01
3.717771476725222346e-01,9.766777582939885072e-01
3.701508633608284748e-01,9.766805370606393977e-01
3.685223990688617501e-01,9.766833195521568145e-01
3.668920771608450426e-01,9.766861045136913111e-01
3.652602184504909477e-01,9.766888907096596961e-01
3.636271421546883320e-01,9.766916769237771190e-01
3.619931658476946978e-01,9.766944619590828269e-01
3.603586054158483543e-01,9.766972446379605932e-01
3.587237750128141056e-01,9.767000238021524838e-01
3.570889870153775569e-01,9.767027983127668511e-01
3.554545519798013031e-01,9.767055670502814424e-01
3.538207785987598775e-01,9.767083289145398473e-01
3.521879736588703347e-01,9.767110828247430598e-01
3.505564419988360658e-01,9.767138277194357121e-01
3.489264864682195544e-01,9.767165625564860898e-01
3.472984078868575630e-01,9.767192863130613745e-01
3.456725050049310188e-01,9.767219979855965573e-01
3.440490744637021425e-01,9.767246965897583566e-01
3.424284107569305347e-01,9.767273811604053613e-01
3.408108061929829291e-01,9.767300507515418451e-01
3.391965508576545441e-01,9.767327044362679178e-01
3.375859325777218478e-01,9.767353413067240142e-01
3.359792368852509981e-01,9.767379604740310528e-01
3.343767469826859906e-01,9.767405610682261541e-01
3.327787437087437183e-01,9.767431422381928074e-01
3.311855055051461383e-01,9.767457031515883736e-01
3.295973083842242968e-01,9.767482429947672573e-01
3.280144258974315163e-01,9.767507609726987505e-01
3.264371291048056012e-01,9.767532563088812125e-01
3.248656865454193632e-01,9.767557282452519196e-01
3.233003642088568275e-01,9.767581760420935844e-01
3.217414255077492014e-01,9.767605989779362119e-01
3.201891312514018595e-01,9.767629963494547374e-01
3.186437396205413219e-01,9.767653674713641099e-01
3.171055061432072608e-01,9.767677116763106016e-01
3.155746836718129056e-01,9.767700283147586759e-01
3.140515223613930540e-01,9.767723167548745256e-01
3.125362696490546766e-01,9.767745763824065008e-01
3.110291702346414389e-01,9.767768066005622085e-01
3.095304660626190252e-01,9.767790068298823902e-01
3.080403963051860372e-01,9.767811765081123587e-01
3.065591973466148534e-01,9.767833150900705474e-01
3.050871027688278336e-01,9.767854220475136184e-01
3.036243433382134205e-01,9.767874968689991277e-01
3.021711469936860794e-01,9.767895390597451932e-01
3.007277388359929082e-01,9.767915481414876089e-01
2.992943411182668600e-01,9.767935236523348497e-01
2.978711732378262478e-01,9.767954651466196347e-01
2.964584517292168098e-01,9.767973721947494914e-01
2.950563902584882880e-01,9.767992443830538773e-01
2.936651996186960822e-01,9.768010813136303039e-01
2.922850877266157110e-01,9.768028826041885715e-01
2.909162596206548157e-01,9.768046478878923411e-01
2.895589174599445537e-01,9.768063768131995950e-01
2.882132605245876777e-01,9.768080690437013214e-01
2.868794852170390985e-01,9.768097242579585338e-01
2.855577850645879545e-01,9.768113421493388460e-01
2.842483507229099926e-01,9.768129224258512711e-01
2.829513699806546767e-01,9.768144648099795768e-01
2.816670277650291099e-01,9.768159690385148641e-01
2.803955061483385247e-01,9.768174348623885894e-01
2.791369843554419861e-01,9.768188620465027006e-01
2.778916387720787307e-01,9.768202503695608829e-01
2.766596429540197355e-01,9.768215996238981402e-01
2.754411676369984963e-01,9.768229096153098201e-01
2.742363807473741089e-01,9.768241801628799736e-01
2.730454474134778042e-01,9.768254110988102701e-01
2.718685299775939757e-01,9.768266022682496885e-01
2.707057880085255719e-01,9.768277535291225444e-01
2.695573783146961167e-01,9.768288647519568491e-01
2.684234549577437234e-01,9.768299358197128912e-01
2.673041692665657498e-01,9.768309666276131509e-01
2.661996698517763993e-01,9.768319570829707699e-01
2.651101026205419098e-01,9.768329071050194656e-01
2.640356107917600226e-01,9.768338166247435561e-01
2.629763349115508686e-01,9.768346855847089838e-01
2.619324128690283526e-01,9.768355139388938957e-01
2.609039799123217263e-01,9.768363016525208886e-01
2.598911686648167629e-01,9.768370487018892545e-01
2.588941091415865037e-01,9.768377550742073367e-01
2.579129287659800984e-01,9.768384207674267738e-01
2.569477523863392676e-01,9.768390457900778534e-01
2.559987022928120193e-01,9.768396301611059762e-01
2.550658982342316472e-01,9.768401739097090086e-01
2.541494574350300906e-01,9.768406770751756341e-01
2.532494946121542911e-01,9.768411397067245927e-01
2.523661219919565157e-01,9.768415618633451425e-01
2.514994493270315545e-01,9.768419436136396294e-01
2.506495839129742609e-01,9.768422850356667242e-01
2.498166306050321750e-01,9.768425862167865459e-01
2.490006918346283904e-01,9.768428472535068963e-01
2.482018676257316259e-01,9.768430682513312702e-01
2.474202556110506324e-01,9.768432493246077541e-01
2.466559510480317019e-01,9.768433905963798125e-01
2.459090468346374347e-01,9.768434921982384056e-01
2.451796335248850600e-01,9.768435542701756624e-01
2.444677993441200237e-01,9.768435769604409957e-01
2.437736302040000858e-01,9.768435604253982163e-01
2.430972097171629487e-01,9.768435048293837575e-01
2.424386192115497440e-01,9.768434103445665651e-01
2.417979377443565392e-01,9.768432771508107626e-01
2.411752421155858583e-01,9.768431054355385390e-01
2.405706068811702680e-01,9.768428953935961445e-01
2.399841043656427420e-01,9.768426472271208860e-01
2.394158046743293800e-01,9.768423611454094546e-01
2.388657757050436925e-01,9.768420373647892507e-01
2.383340831592600795e-01,9.768416761084913746e-01
2.378207905527462140e-01,9.768412776065243941e-01
2.373259592256339867e-01,9.768408420955507765e-01
2.368496483519123008e-01,9.768403698187650974e-01
2.363919149483260929e-01,9.768398610257751358e-01
2.359528138826697263e-01,9.768393159724828578e-01
2.355323978814632957e-01,9.768387349209673998e-01
2.351307175370032920e-01,9.768381181393703816e-01
2.347478213137819403e-01,9.768374659017839967e-01
2.343837555542727935e-01,9.768367784881399896e-01
2.340385644840838053e-01,9.768360561840999656e-01
2.337122902164814331e-01,9.768352992809486990e-01
2.334049727562912679e-01,9.768345080754883281e-01
2.331166500031799926e-01,9.768336828699348828e-01
2.328473577543221096e-01,9.768328239718165884e-01
2.325971297064527987e-01,9.768319316938738339e-01
2.323659974573052123e-01,9.768310063539600296e-01
2.321539905064273490e-01,9.768300482749457947e-01
2.319611362553731237e-01,9.768290577846239220e-01
2.317874600072616087e-01,9.768280352156163415e-01
2.316329849657000062e-01,9.768269809052839703e-01
2.314977322330666054e-01,9.768258951956370062e-01
2.313817208081536125e-01,9.768247784332477757e-01
2.312849675831733232e-01,9.768236309691660235e-01
2.312074873401361585e-01,9.768224531588344250e-01
2.311492927466113623e-01,9.768212453620079838e-01
2.311103943508835412e-01,9.768200079426746507e-01
2.310908005765178463e-01,9.768187412689777194e-01
2.310905177163489754e-01,9.768174457131388877e-01
2.311095499259112618e-01,9.768161216513843170e-01
2.311478992163282786e-01,9.768147694638731338e-01
2.312055654466813048e-01,9.768133895346269302e-01
2.312825463158764971e-01,9.768119822514617079e-01
2.313788373540312249e-01,9.768105480059211532e-01
2.314944319134006889e-01,9.768090871932112451e-01
2.316293211588646705e-01,9.768076002121376389e-01
2.317834940579932279e-01,9.768060874650436043e-01
2.319569373707098259e-01,9.768045493577494076e-01
2.321496356385717164e-01,9.768029862994926926e-01
2.323615711736890244e-01,9.768013987028714151e-01
2.325927240473068258e-01,9.767997869837868885e-01
2.328430720780767516e-01,9.767981515613893828e-01
2.331125908200480379e-01,9.767964928580245010e-01
2.334012535504093322e-01,9.767948112991803322e-01
2.337090312570162254e-01,9.767931073134363817e-01
2.340358926257411487e-01,9.767913813324129446e-01
2.343818040276814674e-01,9.767896337907214788e-01
2.347467295062624359e-01,9.767878651259175316e-01
2.351306307642664351e-01,9.767860757784534442e-01
2.355334671508187150e-01,9.767842661916323888e-01
2.359551956483557367e-01,9.767824368115630707e-01
2.363957708596007290e-01,9.767805880871149871e-01
2.368551449945689724e-01,9.767787204698733516e-01
2.373332678576232924e-01,9.767768344140960179e-01
2.378300868345975261e-01,9.767749303766699587e-01
2.383455468800035060e-01,9.767730088170685221e-01
2.388795905043334944e-01,9.767710701973089105e-01
2.394321577614687835e-01,9.767691149819086593e-01
2.400031862362024537e-01,9.767671436378451144e-01
2.405926110318830635e-01,9.767651566345132430e-01
2.412003647581848209e-01,9.767631544436833346e-01
2.418263775190082343e-01,9.767611375394601447e-01
2.424705769005157385e-01,9.767591063982412614e-01
2.431328879593077086e-01,9.767570614986749167e-01
2.438132332107460776e-01,9.767550033216191308e-01
2.445115326174327475e-01,9.767529323500989680e-01
2.452277035778512859e-01,9.767508490692646816e-01
2.459616609151803190e-01,9.767487539663508578e-01
2.467133168662890841e-01,9.767466475306343376e-01
2.474825810709279372e-01,9.767445302533916962e-01
2.482693605611305532e-01,9.767424026278569427e-01
2.490735597508447197e-01,9.767402651491796650e-01
2.498950804258087688e-01,9.767381183143815093e-01
2.507338217336873010e-01,9.767359626223139912e-01
2.515896801744792466e-01,9.767337985736155304e-01
2.524625495912092288e-01,9.767316266706683736e-01
2.533523211609121084e-01,9.767294474175545194e-01
2.542588833859207864e-01,9.767272613200126408e-01
2.551821220854667005e-01,9.767250688853941210e-01
2.561219203876040629e-01,9.767228706226190882e-01
2.570781587214676644e-01,9.767206670421320069e-01
2.580507148098750148e-01,9.767184586558563808e-01
2.590394636622854185e-01,9.767162459771498995e-01
2.600442775681298113e-01,9.767140295207595857e-01
2.610650260905266751e-01,9.767118098027746109e-01
2.621015760603972455e-01,9.767095873405809980e-01
2.631537915709961650e-01,9.767073626528136598e-01
2.642215339728708479e-01,9.767051362593084374e-01
2.653046618692646574e-01,9.767029086810538052e-01
2.664030311119793826e-01,9.767006804401414666e-01
2.675164947977137220e-01,9.766984520597160602e-01
2.686449032648964286e-01,9.766962240639240900e-01
2.697881040910327655e-01,9.766939969778620778e-01
2.709459420905815374e-01,9.766917713275229396e-01
2.721182593133780747e-01,9.766895476397421394e-01
2.733048950436176017e-01,9.766873264421433998e-01
2.745056857994150890e-01,9.766851082630809699e-01
2.757204653329574096e-01,9.766828936315832266e-01
2.769490646312658400e-01,9.766806830772940540e-01
2.781913119175888904e-01,9.766784771304133361e-01
2.794470326534465587e-01,9.766762763216347842e-01
2.807160495413490997e-01,9.766740811820838752e-01
2.819981825282130150e-01,9.766718922432530148e-01
2.832932488094963563e-01,9.766697100369364781e-01
2.846010628340738813e-01,9.766675350951630197e-01
2.859214363098722678e-01,9.766653679501267060e-01
2.872541782102858710e-01,9.766632091341166388e-01
2.885990947813955598e-01,9.766610591794445684e-01
2.899559895500130602e-01,9.766589186183715077e-01
2.913246633325752843e-01,9.766567879830314602e-01
2.927049142449124064e-01,9.766546678053533714e-01
2.940965377129115543e-01,9.766525586169824136e-01
2.954993264840961587e-01,9.766504609491996058e-01
2.969130706401381659e-01,9.766483753328374373e-01
2.983375576103191040e-01,9.766463022981951569e-01
2.997725721859543224e-01,9.766442423749520652e-01
3.012178965357913962e-01,9.766421960920785850e-01
3.026733102223936323e-01,9.766401639777454458e-01
3.041385902195178903e-01,9.766381465592299804e-01
3.056135109304974895e-01,9.766361443628210903e-01
3.070978442076413018e-01,9.766341579137224338e-01
3.085913593726588577e-01,9.766321877359537273e-01
3.100938232381228454e-01,9.766302343522496043e-01
3.116050001299803252e-01,9.766282982839562532e-01
3.131246519111209881e-01,9.766263800509270565e-01
3.146525380060123389e-01,9.766244801714163426e-01
3.161884154264101299e-01,9.766225991619710278e-01
3.177320387981524275e-01,9.766207375373197053e-01
3.192831603890449732e-01,9.766188958102616224e-01
3.208415301378452766e-01,9.766170744915535495e-01
3.224068956843534339e-01,9.766152740897938722e-01
3.239790024006187208e-01,9.766134951113065732e-01
3.255575934232721735e-01,9.766117380600232156e-01
3.271424096869937626e-01,9.766100034373640382e-01
3.287331899591237061e-01,9.766082917421171627e-01
3.303296708754249744e-01,9.766066034703168031e-01
3.319315869770017025e-01,9.766049391151211401e-01
3.335386707483767865e-01,9.766032991666885321e-01
3.351506526567309407e-01,9.766016841120527259e-01
3.367672611923065440e-01,9.766000944349981783e-01
3.383882229099824945e-01,9.765985306159342683e-01
3.400132624720257901e-01,9.765969931317681763e-01
3.416421026920277160e-01,9.765954824557780967e-01
3.432744645800326344e-01,9.765939990574845631e-01
3.449100673888678692e-01,9.765925434025224394e-01
3.465486286616826228e-01,9.765911159525115792e-01
3.481898642807046418e-01,9.765897171649285946e-01
3.498334885172189046e-01,9.765883474929772934e-01
3.514792140827719957e-01,9.765870073854597821e-01
3.531267521816050525e-01,9.765856972866467922e-01
3.547758125643181160e-01,9.765844176361485607e-01
3.564261035827696045e-01,9.765831688687859335e-01
3.580773322462107999e-01,9.765819514144616909e-01
3.597292042786562338e-01,9.765807656980323159e-01
3.613814241774869207e-01,9.765796121391789875e-01
3.630336952732803879e-01,9.765784911522810141e-01
3.646857197908596748e-01,9.765774031462881588e-01
3.663371989115509764e-01,9.765763485245949616e-01
3.679878328366378848e-01,9.765753276849157283e-01
3.696373208519996845e-01,9.765743410191597418e-01
3.712853613939203767e-01,9.765733889133075829e-01
3.729316521160544462e-01,9.765724717472881178e-01
3.745758899575367118e-01,9.765715898948567064e-01
3.762177712122239392e-01,9.765707437234735222e-01
3.778569915990548922e-01,9.765699335941839809e-01
3.794932463335113915e-01,9.765691598615007241e-01
3.811262302001612867e-01,9.765684228732860461e-01
3.827556376262630788e-01,9.765677229706348772e-01
3.843811627564054367e-01,9.765670604877597638e-01
3.860024995281509663e-01,9.765664357518772931e-01
3.876193417486515913e-01,9.765658490830948502e-01
3.892313831721951889e-01,9.765653007942995956e-01
3.908383175786406816e-01,9.765647911910478873e-01
3.924398388526955661e-01,9.765643205714573671e-01
3.940356410639866969e-01,9.765638892261002679e-01
3.956254185478718655e-01,9.765634974378977207e-01
3.972088659869369431e-01,9.765631454820159485e-01
3.987856784931224086e-01,9.765628336257632380e-01
4.003555516904216405e-01,9.765625621284900193e-01
4.019181817980974070e-01,9.765623312414897228e-01
4.034732657143657031e-01,9.765621412079028563e-01
4.050205011004985867e-01,9.765619922626216365e-01
4.065595864653002711e-01,9.765618846321958424e-01
4.080902212499130655e-01,9.765618185347416658e-01
4.096121059129143593e-01,9.765617941798528934e-01
4.111249420156651846e-01,9.765618117685135324e-01
4.126284323078731608e-01,9.765618714930124344e-01
4.141222808133293576e-01,9.765619735368606946e-01
4.156061929157764956e-01,9.765621180747094954e-01
4.170798754448666323e-01,9.765623052722710584e-01
4.185430367621628123e-01,9.765625352862423725e-01
4.199953868471414942e-01,9.765628082642291430e-01
4.214366373831507362e-01,9.765631243446747378e-01
4.228665018432769540e-01,9.765634836567900212e-01
4.242846955760693484e-01,9.765638863204858522e-01
4.256909358910697105e-01,9.765643324463083585e-01
4.270849421440930938e-01,9.765648221353763203e-01
4.284664358222048386e-01,9.765653554793207736e-01
4.298351406283361653e-01,9.765659325602289442e-01
4.311907825654806015e-01,9.765665534505899581e-01
4.325330900204137352e-01,9.765672182132443258e-01
4.338617938468806168e-01,9.765679269013352037e-01
4.351766274481983499e-01,9.765686795582625424e-01
4.364773268592246902e-01,9.765694762176404531e-01
4.377636308276461330e-01,9.765703169032572406e-01
4.390352808945386931e-01,9.765712016290384323e-01
4.402920214741541383e-01,9.765721303990126945e-01
4.415335999328834360e-01,9.765731032072807460e-01
4.427597666673509513e-01,9.765741200379862708e-01
4.439702751815917114e-01,9.765751808652914923e-01
